;Итерация;Лейер;Выплаты;Доля_в_выплатах;Восст_прем
1932;484;0;4760563,01;0,0;0,0
1933;484;1;10135312,86;1600000,0;140280,0
1934;484;2;2513480,0;13480,0;239,94
1935;484;3;0,0;0,0;0,0
1936;485;0;4823479,000000001;0,0;0,0
1937;485;1;9398936,84;1600000,0;140280,0
1938;485;2;1602343,5;102343,5;1821,71
1939;485;3;0,0;0,0;0,0
1940;486;0;4542251,139999999;0,0;0,0
1941;486;1;9615875,59;1600000,0;140280,0
1942;486;2;2010784,0;10784,0;191,96
1943;486;3;0,0;0,0;0,0
1944;487;0;3529051,7199999997;0,0;0,0
1945;487;1;11361458,19;1600000,0;140280,0
1946;487;2;1005392,0;5392,0;95,98
1947;487;3;0,0;0,0;0,0
1948;488;0;4245967,66;0,0;0,0
1949;488;1;8436646,83;1600000,0;140280,0
1950;488;2;2607735,5;107735,5;1917,69
1951;488;3;0,0;0,0;0,0
1952;489;0;4516190,41;0,0;0,0
1953;489;1;7193951,45;1600000,0;140280,0
1954;489;2;2010784,0;10784,0;191,96
1955;489;3;0,0;0,0;0,0
1956;490;0;4803794,73;0,0;0,0
1957;490;1;10744411,7;1600000,0;140280,0
1958;490;2;2105039,5;105039,5;1869,7
1959;490;3;0,0;0,0;0,0
1960;491;0;4015497,24;0,0;0,0
1961;491;1;6817755,380000001;1600000,0;140280,0
1962;491;2;1005392,0;5392,0;95,98
1963;491;3;0,0;0,0;0,0
1964;492;0;4764805,65;0,0;0,0
1965;492;1;7520046,210000001;1600000,0;140280,0
1966;492;2;2607735,5;107735,5;1917,69
1967;492;3;0,0;0,0;0,0
1968;493;0;3435019,18;0,0;0,0
1969;493;1;9884488,78;1600000,0;140280,0
1970;493;2;1526939,1;26939,099999999977;479,52
1971;493;3;0,0;0,0;0,0
1972;494;0;4415972,57;0,0;0,0
1973;494;1;8882741,600000001;1600000,0;140280,0
1974;494;2;2136458,0;136458,0;2428,95
1975;494;3;0,0;0,0;0,0
1976;495;0;4318721,97;0,0;0,0
1977;495;1;8019430,4399999995;1600000,0;140280,0
1978;495;2;1005392,0;5392,0;95,98
1979;495;3;0,0;0,0;0,0
1980;496;0;4344666,23;0,0;0,0
1981;496;1;7409940,609999999;1600000,0;140280,0
1982;496;2;1005392,0;5392,0;95,98
1983;496;3;0,0;0,0;0,0
1984;497;0;5155022,240000001;0,0;0,0
1985;497;1;7201876,27;1600000,0;140280,0
1986;497;2;3016176,0;16176,0;287,93
1987;497;3;0,0;0,0;0,0
1988;498;0;4228229,379999999;0,0;0,0
1989;498;1;9043772,069999998;1600000,0;140280,0
1990;498;2;2607735,5;107735,5;1917,69
1991;498;3;0,0;0,0;0,0
1992;499;0;3719190,65;0,0;0,0
1993;499;1;6300786,03;1600000,0;140280,0
1994;499;2;1508088,0;8088,0;143,97
1995;499;3;0,0;0,0;0,0
1996;500;0;4864653,589999999;0,0;0,0
1997;500;1;7186643,260000001;1600000,0;140280,0
1998;500;2;2010784,0;10784,0;191,96
1999;500;3;0,0;0,0;0,0
2000;501;0;4629055,090000001;0,0;0,0
2001;501;1;6154121,52;1600000,0;140280,0
2002;501;2;1005392,0;5392,0;95,98
2003;501;3;0,0;0,0;0,0
2004;502;0;3844083,93;0,0;0,0
2005;502;1;7939134,450000001;1600000,0;140280,0
2006;502;2;3518872,0;18872,0;335,92
2007;502;3;0,0;0,0;0,0
2008;503;0;4492409,889999999;0,0;0,0
2009;503;1;6662730,0200000005;1600000,0;140280,0
2010;503;2;1005392,0;5392,0;95,98
2011;503;3;0,0;0,0;0,0
2012;504;0;3626195,650000001;0,0;0,0
2013;504;1;7417659,4399999995;1600000,0;140280,0
2014;504;2;3016176,0;16176,0;287,93
2015;504;3;0,0;0,0;0,0
2016;505;0;4310112,260000001;0,0;0,0
2017;505;1;7007219,87;1600000,0;140280,0
2018;505;2;1005392,0;5392,0;95,98
2019;505;3;0,0;0,0;0,0
2020;506;0;4619457,8100000005;0,0;0,0
2021;506;1;9139644,11;1600000,0;140280,0
2022;506;2;1602343,5;102343,5;1821,71
2023;506;3;0,0;0,0;0,0
2024;507;0;4595248,0;0,0;0,0
2025;507;1;9712264,63;1600000,0;140280,0
2026;507;2;502696,0;2696,0;47,99
2027;507;3;0,0;0,0;0,0
2028;508;0;4058831,4000000004;0,0;0,0
2029;508;1;8961951,790000001;1600000,0;140280,0
2030;508;2;2010784,0;10784,0;191,96
2031;508;3;0,0;0,0;0,0
2032;509;0;4309848,75;0,0;0,0
2033;509;1;6923721,959999999;1600000,0;140280,0
2034;509;2;1005392,0;5392,0;95,98
2035;509;3;0,0;0,0;0,0
2036;510;0;4364379,109999999;0,0;0,0
2037;510;1;7435480,84;1600000,0;140280,0
2038;510;2;502696,0;2696,0;47,99
2039;510;3;0,0;0,0;0,0
2040;511;0;4832997,959999999;0,0;0,0
2041;511;1;10205019,540000001;1600000,0;140280,0
2042;511;2;2513480,0;13480,0;239,94
2043;511;3;0,0;0,0;0,0
2044;512;0;4433226,9;0,0;0,0
2045;512;1;8941984,139999999;1600000,0;140280,0
2046;512;2;1633762,0;133762,0;2380,96
2047;512;3;0,0;0,0;0,0
2048;513;0;4288422,909999999;0,0;0,0
2049;513;1;10467823,049999999;1600000,0;140280,0
2050;513;2;502696,0;2696,0;47,99
2051;513;3;0,0;0,0;0,0
2052;514;0;4408024,18;0,0;0,0
2053;514;1;8055788,5200000005;1600000,0;140280,0
2054;514;2;2029635,1;29635,099999999977;527,5
2055;514;3;0,0;0,0;0,0
2056;515;0;4818809,7;0,0;0,0
2057;515;1;10054341,169999998;1600000,0;140280,0
2058;515;2;2010784,0;10784,0;191,96
2059;515;3;0,0;0,0;0,0
2060;516;0;4213132,59;0,0;0,0
2061;516;1;7656841,0200000005;1600000,0;140280,0
2062;516;2;2513480,0;13480,0;239,94
2063;516;3;0,0;0,0;0,0
2064;517;0;4476522,6899999995;0,0;0,0
2065;517;1;9988834,42;1600000,0;140280,0
2066;517;2;1005392,0;5392,0;95,98
2067;517;3;0,0;0,0;0,0
2068;518;0;5119384,459999999;0,0;0,0
2069;518;1;8751022,36;1600000,0;140280,0
2070;518;2;1024243,1;24243,099999999977;431,53
2071;518;3;0,0;0,0;0,0
2072;519;0;3754987,0100000002;0,0;0,0
2073;519;1;7802274,86;1600000,0;140280,0
2074;519;2;1005392,0;5392,0;95,98
2075;519;3;0,0;0,0;0,0
2076;520;0;3963716,6700000004;0,0;0,0
2077;520;1;8536460,87;1600000,0;140280,0
2078;520;2;2513480,0;13480,0;239,94
2079;520;3;0,0;0,0;0,0
2080;521;0;3846687,36;0,0;0,0
2081;521;1;9884233,149999999;1600000,0;140280,0
2082;521;2;1005392,0;5392,0;95,98
2083;521;3;0,0;0,0;0,0
2084;522;0;3875361,2600000007;0,0;0,0
2085;522;1;8649135,27;1600000,0;140280,0
2086;522;2;1005392,0;5392,0;95,98
2087;522;3;0,0;0,0;0,0
2088;523;0;3786944,5900000003;0,0;0,0
2089;523;1;9513927,67;1600000,0;140280,0
2090;523;2;1005392,0;1005392,0;17895,98
2091;523;3;6351582,01;3500000,0;150500,0
2092;524;0;3757871,83;0,0;0,0
2093;524;1;7898957,25;1600000,0;140280,0
2094;524;2;2010784,0;10784,0;191,96
2095;524;3;0,0;0,0;0,0
2096;525;0;3555176,9200000004;0,0;0,0
2097;525;1;7806476,41;1600000,0;140280,0
2098;525;2;3518872,0;18872,0;335,92
2099;525;3;0,0;0,0;0,0
2100;526;0;5554550,16;0,0;0,0
2101;526;1;7331158,959999999;1600000,0;140280,0
2102;526;2;1005392,0;5392,0;95,98
2103;526;3;0,0;0,0;0,0
2104;527;0;3723094,3699999996;0,0;0,0
2105;527;1;7559084,039999999;1600000,0;140280,0
2106;527;2;1005392,0;5392,0;95,98
2107;527;3;0,0;0,0;0,0
2108;528;0;4937946,77;0,0;0,0
2109;528;1;7812179,45;1600000,0;140280,0
2110;528;2;1225321,5;225321,5;4010,72
2111;528;3;0,0;0,0;0,0
2112;529;0;4697114,56;0,0;0,0
2113;529;1;9479367,399999997;1600000,0;140280,0
2114;529;2;5993141,71;493141,70999999996;8777,92
2115;529;3;0,0;0,0;0,0
2116;530;0;4409847,35;0,0;0,0
2117;530;1;7531106,78;1600000,0;140280,0
2118;530;2;502696,0;2696,0;47,99
2119;530;3;0,0;0,0;0,0
2120;531;0;4055301,9699999997;0,0;0,0
2121;531;1;8008144,18;1600000,0;140280,0
2122;531;2;1508088,0;8088,0;143,97
2123;531;3;0,0;0,0;0,0
2124;532;0;3793822,05;0,0;0,0
2125;532;1;8021833,370000001;1600000,0;140280,0
2126;532;2;1005392,0;5392,0;95,98
2127;532;3;0,0;0,0;0,0
2128;533;0;4898438,950000001;0,0;0,0
2129;533;1;8196779,619999999;1600000,0;140280,0
2130;533;2;502696,0;2696,0;47,99
2131;533;3;0,0;0,0;0,0
2132;534;0;4462259,070000001;0,0;0,0
2133;534;1;7171784,600000001;1600000,0;140280,0
2134;534;2;1005392,0;5392,0;95,98
2135;534;3;0,0;0,0;0,0
2136;535;0;5302499,06;0,0;0,0
2137;535;1;8642330,17;1600000,0;140280,0
2138;535;2;2010784,0;10784,0;191,96
2139;535;3;0,0;0,0;0,0
2140;536;0;3759635,9699999997;0,0;0,0
2141;536;1;8489359,96;1600000,0;140280,0
2142;536;2;5152634,0;152634,0;2716,89
2143;536;3;0,0;0,0;0,0
2144;537;0;4729966,439999999;0,0;0,0
2145;537;1;6388713,72;1600000,0;140280,0
2146;537;2;1602343,5;102343,5;1821,71
2147;537;3;0,0;0,0;0,0
2148;538;0;5159459,149999999;0,0;0,0
2149;538;1;9274765,540000001;1600000,0;140280,0
2150;538;2;1005392,0;5392,0;95,98
2151;538;3;0,0;0,0;0,0
2152;539;0;5368888,300000001;0,0;0,0
2153;539;1;9021124,239999998;1600000,0;140280,0
2154;539;2;502696,0;2696,0;47,99
2155;539;3;0,0;0,0;0,0
2156;540;0;3894741,3299999996;0,0;0,0
2157;540;1;8252843,689999998;1600000,0;140280,0
2158;540;2;2128666,21;128666,20999999996;2290,26
2159;540;3;0,0;0,0;0,0
2160;541;0;4234782,61;0,0;0,0
2161;541;1;7565041,55;1600000,0;140280,0
2162;541;2;1508088,0;8088,0;143,97
2163;541;3;0,0;0,0;0,0
2164;542;0;4383151,83;0,0;0,0
2165;542;1;10279014,96;1600000,0;140280,0
2166;542;2;502696,0;2696,0;47,99
2167;542;3;0,0;0,0;0,0
2168;543;0;3298779,0100000002;0,0;0,0
2169;543;1;8279238,470000001;1600000,0;140280,0
2170;543;2;1508088,0;8088,0;143,97
2171;543;3;0,0;0,0;0,0
2172;544;0;4938078,83;0,0;0,0
2173;544;1;7248053,399999999;1600000,0;140280,0
2174;544;2;502696,0;2696,0;47,99
2175;544;3;0,0;0,0;0,0
2176;545;0;4356375,660000001;0,0;0,0
2177;545;1;7052402,42;1600000,0;140280,0
2178;545;2;3110431,5;110431,5;1965,68
2179;545;3;0,0;0,0;0,0
2180;546;0;3671125,09;0,0;0,0
2181;546;1;7989331,9399999995;1600000,0;140280,0
2182;546;2;1508088,0;8088,0;143,97
2183;546;3;0,0;0,0;0,0
2184;547;0;4100462,35;0,0;0,0
2185;547;1;9192513,770000001;1600000,0;140280,0
2186;547;2;2010784,0;10784,0;191,96
2187;547;3;0,0;0,0;0,0
2188;548;0;5016288,19;0,0;0,0
2189;548;1;6306474,4;1600000,0;140280,0
2190;548;2;1099647,5;99647,5;1773,73
2191;548;3;0,0;0,0;0,0
2192;549;0;4133417,04;0,0;0,0
2193;549;1;9361596,17;1600000,0;140280,0
2194;549;2;1005392,0;5392,0;95,98
2195;549;3;0,0;0,0;0,0
2196;550;0;5098788,280000002;0,0;0,0
2197;550;1;7032638,94;1600000,0;140280,0
2198;550;2;2639154,0;139154,0;2476,94
2199;550;3;0,0;0,0;0,0
2200;551;0;3909444,44;0,0;0,0
2201;551;1;7676577,32;1600000,0;140280,0
2202;551;2;2532331,1;32331,099999999977;575,49
2203;551;3;0,0;0,0;0,0
2204;552;0;5154791,100000001;0,0;0,0
2205;552;1;8013979,9;1600000,0;140280,0
2206;552;2;3110431,5;110431,5;1965,68
2207;552;3;0,0;0,0;0,0
2208;553;0;3533618,5799999996;0,0;0,0
2209;553;1;7848174,579999999;1600000,0;140280,0
2210;553;2;1005392,0;5392,0;95,98
2211;553;3;0,0;0,0;0,0
2212;554;0;4123971,3200000003;0,0;0,0
2213;554;1;8958515,13;1600000,0;140280,0
2214;554;2;3644546,0;144546,0;2572,92
2215;554;3;0,0;0,0;0,0
2216;555;0;4919807,0;0,0;0,0
2217;555;1;9858916,760000002;1600000,0;140280,0
2218;555;2;1005392,0;5392,0;95,98
2219;555;3;0,0;0,0;0,0
2220;556;0;4545862,180000001;0,0;0,0
2221;556;1;9087251,78;1600000,0;140280,0
2222;556;2;502696,0;2696,0;47,99
2223;556;3;0,0;0,0;0,0
2224;557;0;3995489,1799999997;0,0;0,0
2225;557;1;9346972,41;1600000,0;140280,0
2226;557;2;628370,0;128370,0;2284,99
2227;557;3;0,0;0,0;0,0
2228;558;0;3926470,5;0,0;0,0
2229;558;1;7272719,8100000005;1600000,0;140280,0
2230;558;2;1508088,0;8088,0;143,97
2231;558;3;0,0;0,0;0,0
2232;559;0;4005741,5399999996;0,0;0,0
2233;559;1;6201691,630000001;1600000,0;140280,0
2234;559;2;2010784,0;10784,0;191,96
2235;559;3;0,0;0,0;0,0
2236;560;0;4832479,470000001;0,0;0,0
2237;560;1;7732722,97;1600000,0;140280,0
2238;560;2;1099647,5;99647,5;1773,73
2239;560;3;0,0;0,0;0,0
2240;561;0;4543737,9399999995;0,0;0,0
2241;561;1;7331036,609999999;1600000,0;140280,0
2242;561;2;1508088,0;8088,0;143,97
2243;561;3;0,0;0,0;0,0
2244;562;0;4326803,5600000005;0,0;0,0
2245;562;1;9853018,04;1600000,0;140280,0
2246;562;2;1005392,0;5392,0;95,98
2247;562;3;0,0;0,0;0,0
2248;563;0;4488001,18;0,0;0,0
2249;563;1;9744232,89;1600000,0;140280,0
2250;563;2;502696,0;2696,0;47,99
2251;563;3;0,0;0,0;0,0
2252;564;0;4368204,0200000005;0,0;0,0
2253;564;1;8927120,75;1600000,0;140280,0
2254;564;2;1508088,0;8088,0;143,97
2255;564;3;0,0;0,0;0,0
2256;565;0;3796945,1399999997;0,0;0,0
2257;565;1;9929712,020000001;1600000,0;140280,0
2258;565;2;1508088,0;8088,0;143,97
2259;565;3;0,0;0,0;0,0
2260;566;0;4546404,28;0,0;0,0
2261;566;1;7545416,6499999985;1600000,0;140280,0
2262;566;2;1005392,0;5392,0;95,98
2263;566;3;0,0;0,0;0,0
2264;567;0;5337656,409999999;0,0;0,0
2265;567;1;8624166,530000001;1600000,0;140280,0
2266;567;2;1005392,0;5392,0;95,98
2267;567;3;0,0;0,0;0,0
2268;568;0;3909080,7800000003;0,0;0,0
2269;568;1;8121532,109999999;1600000,0;140280,0
2270;568;2;1005392,0;5392,0;95,98
2271;568;3;0,0;0,0;0,0
2272;569;0;4807435,51;0,0;0,0
2273;569;1;6779002,300000001;1600000,0;140280,0
2274;569;2;1508088,0;8088,0;143,97
2275;569;3;0,0;0,0;0,0
2276;570;0;3624792,2499999995;0,0;0,0
2277;570;1;8100130,79;1600000,0;140280,0
2278;570;2;2105039,5;105039,5;1869,7
2279;570;3;0,0;0,0;0,0
2280;571;0;4849323,0600000005;0,0;0,0
2281;571;1;6406120,27;1600000,0;140280,0
2282;571;2;2010784,0;10784,0;191,96
2283;571;3;0,0;0,0;0,0
2284;572;0;3972909,67;0,0;0,0
2285;572;1;8206058,61;1600000,0;140280,0
2286;572;2;2513480,0;13480,0;239,94
2287;572;3;0,0;0,0;0,0
2288;573;0;4343404,079999999;0,0;0,0
2289;573;1;6645130,28;1600000,0;140280,0
2290;573;2;1526939,1;26939,099999999977;479,52
2291;573;3;0,0;0,0;0,0
2292;574;0;4583686,5600000005;0,0;0,0
2293;574;1;5470094,69;1600000,0;140280,0
2294;574;2;1508088,0;8088,0;143,97
2295;574;3;0,0;0,0;0,0
2296;575;0;4170792,66;0,0;0,0
2297;575;1;9580017,66;1600000,0;140280,0
2298;575;2;2639154,0;139154,0;2476,94
2299;575;3;0,0;0,0;0,0
2300;576;0;4270138,870000001;0,0;0,0
2301;576;1;7923041,5600000005;1600000,0;140280,0
2302;576;2;1131066,0;131066,0;2332,97
2303;576;3;0,0;0,0;0,0
2304;577;0;3956122,86;0,0;0,0
2305;577;1;8641067,59;1600000,0;140280,0
2306;577;2;1005392,0;5392,0;95,98
2307;577;3;0,0;0,0;0,0
2308;578;0;3674511,5500000003;0,0;0,0
2309;578;1;8612990,65;1600000,0;140280,0
2310;578;2;3110431,5;110431,5;1965,68
2311;578;3;0,0;0,0;0,0
2312;579;0;4488518,14;0,0;0,0
2313;579;1;6514312,939999999;1600000,0;140280,0
2314;579;2;3613127,5;113127,5;2013,67
2315;579;3;0,0;0,0;0,0
2316;580;0;4353656,89;0,0;0,0
2317;580;1;5922567,11;1600000,0;140280,0
2318;580;2;2639154,0;139154,0;2476,94
2319;580;3;0,0;0,0;0,0
2320;581;0;3733567,0900000003;0,0;0,0
2321;581;1;9466645,51;1600000,0;140280,0
2322;581;2;3035027,1;35027,09999999998;623,48
2323;581;3;0,0;0,0;0,0
2324;582;0;4486721,94;0,0;0,0
2325;582;1;8667572,219999999;1600000,0;140280,0
2326;582;2;1005392,0;5392,0;95,98
2327;582;3;0,0;0,0;0,0
2328;583;0;5093876,48;0,0;0,0
2329;583;1;8806463,139999999;1600000,0;140280,0
2330;583;2;1633762,0;133762,0;2380,96
2331;583;3;0,0;0,0;0,0
2332;584;0;4500480,19;0,0;0,0
2333;584;1;7654424,5200000005;1600000,0;140280,0
2334;584;2;0,0;0,0;0,0
2335;584;3;0,0;0,0;0,0
2336;585;0;5229038,900000001;0,0;0,0
2337;585;1;9723350,33;1600000,0;140280,0
2338;585;2;1024243,1;24243,099999999977;431,53
2339;585;3;0,0;0,0;0,0
2340;586;0;4147951,8900000006;0,0;0,0
2341;586;1;5976404,42;1600000,0;140280,0
2342;586;2;502696,0;2696,0;47,99
2343;586;3;0,0;0,0;0,0
2344;587;0;3563695,3;0,0;0,0
2345;587;1;8334557,05;1600000,0;140280,0
2346;587;2;1005392,0;5392,0;95,98
2347;587;3;0,0;0,0;0,0
2348;588;0;3100995,0900000003;0,0;0,0
2349;588;1;7909630,609999999;1600000,0;140280,0
2350;588;2;502696,0;2696,0;47,99
2351;588;3;0,0;0,0;0,0
2352;589;0;4551676,91;0,0;0,0
2353;589;1;6257475,99;1600000,0;140280,0
2354;589;2;2222921,71;222921,70999999996;3968,01
2355;589;3;0,0;0,0;0,0
2356;590;0;4506147,22;0,0;0,0
2357;590;1;6441648,890000001;1600000,0;140280,0
2358;590;2;1508088,0;8088,0;143,97
2359;590;3;0,0;0,0;0,0
2360;591;0;4844794,74;0,0;0,0
2361;591;1;5672995,580000001;1600000,0;140280,0
2362;591;2;2010784,0;10784,0;191,96
2363;591;3;0,0;0,0;0,0
2364;592;0;3872658,5300000003;0,0;0,0
2365;592;1;8269580,67;1600000,0;140280,0
2366;592;2;2752260,6;252260,59999999998;4490,24
2367;592;3;0,0;0,0;0,0
2368;593;0;3378935,73;0,0;0,0
2369;593;1;8692763,340000002;1600000,0;140280,0
2370;593;2;502696,0;2696,0;47,99
2371;593;3;0,0;0,0;0,0
2372;594;0;3543708,46;0,0;0,0
2373;594;1;7334787,550000001;1600000,0;140280,0
2374;594;2;1602343,5;102343,5;1821,71
2375;594;3;0,0;0,0;0,0
2376;595;0;4839379,959999998;0,0;0,0
2377;595;1;8291939,63;1600000,0;140280,0
2378;595;2;1508088,0;8088,0;143,97
2379;595;3;0,0;0,0;0,0
2380;596;0;4970391,91;0,0;0,0
2381;596;1;11201114,659999998;1600000,0;140280,0
2382;596;2;2010784,0;10784,0;191,96
2383;596;3;0,0;0,0;0,0
2384;597;0;4293382,939999999;0,0;0,0
2385;597;1;8077589,600000001;1600000,0;140280,0
2386;597;2;1508088,0;8088,0;143,97
2387;597;3;0,0;0,0;0,0
2388;598;0;3878044,08;0,0;0,0
2389;598;1;7417228,48;1600000,0;140280,0
2390;598;2;502696,0;2696,0;47,99
2391;598;3;0,0;0,0;0,0
2392;599;0;3878866,1199999996;0,0;0,0
2393;599;1;7701341,379999999;1600000,0;140280,0
2394;599;2;2010784,0;10784,0;191,96
2395;599;3;0,0;0,0;0,0
2396;600;0;4587365,930000002;0,0;0,0
2397;600;1;9098259,47;1600000,0;140280,0
2398;600;2;1621194,6;121194,59999999998;2157,26
2399;600;3;0,0;0,0;0,0
2400;601;0;4005049,21;0,0;0,0
2401;601;1;10158678,94;1600000,0;140280,0
2402;601;2;1602343,5;102343,5;1821,71
2403;601;3;0,0;0,0;0,0
2404;602;0;4482091,64;0,0;0,0
2405;602;1;9731081,290000001;1600000,0;140280,0
2406;602;2;3801638,5;301638,5;5369,17
2407;602;3;0,0;0,0;0,0
2408;603;0;3650219,1899999995;0,0;0,0
2409;603;1;9185545,830000002;1600000,0;140280,0
2410;603;2;1508088,0;8088,0;143,97
2411;603;3;0,0;0,0;0,0
2412;604;0;3899955,2100000004;0,0;0,0
2413;604;1;6733787,85;1600000,0;140280,0
2414;604;2;0,0;0,0;0,0
2415;604;3;0,0;0,0;0,0
2416;605;0;4663532,3900000015;0,0;0,0
2417;605;1;9092641,969999999;1600000,0;140280,0
2418;605;2;2607735,5;107735,5;1917,69
2419;605;3;0,0;0,0;0,0
2420;606;0;4249027,100000001;0,0;0,0
2421;606;1;7023137,5200000005;1600000,0;140280,0
2422;606;2;1005392,0;1005392,0;17895,98
2423;606;3;6351582,01;3500000,0;150500,0
2424;607;0;4961549,510000001;0,0;0,0
2425;607;1;7721037,27;1600000,0;140280,0
2426;607;2;2010784,0;10784,0;191,96
2427;607;3;0,0;0,0;0,0
2428;608;0;4077338,6900000004;0,0;0,0
2429;608;1;9940461,01;1600000,0;140280,0
2430;608;2;1099647,5;99647,5;1773,73
2431;608;3;0,0;0,0;0,0
2432;609;0;4326855,580000001;0,0;0,0
2433;609;1;8320160,22;1600000,0;140280,0
2434;609;2;1005392,0;5392,0;95,98
2435;609;3;0,0;0,0;0,0
2436;610;0;3710713,97;0,0;0,0
2437;610;1;7198832,27;1600000,0;140280,0
2438;610;2;1005392,0;5392,0;95,98
2439;610;3;0,0;0,0;0,0
2440;611;0;3552996,97;0,0;0,0
2441;611;1;9137414,559999997;1600000,0;140280,0
2442;611;2;1099647,5;99647,5;1773,73
2443;611;3;0,0;0,0;0,0
2444;612;0;4795825,08;0,0;0,0
2445;612;1;7926659,63;1600000,0;140280,0
2446;612;2;1508088,0;8088,0;143,97
2447;612;3;0,0;0,0;0,0
2448;613;0;3248060,5700000003;0,0;0,0
2449;613;1;13014743,77;1600000,0;140280,0
2450;613;2;2725617,71;225617,70999999996;4016,0
2451;613;3;0,0;0,0;0,0
2452;614;0;4494949,89;0,0;0,0
2453;614;1;9499570,069999998;1600000,0;140280,0
2454;614;2;1602343,5;102343,5;1821,71
2455;614;3;0,0;0,0;0,0
2456;615;0;4795550,09;0,0;0,0
2457;615;1;8968508,44;1600000,0;140280,0
2458;615;2;1005392,0;5392,0;95,98
2459;615;3;0,0;0,0;0,0
2460;616;0;4362045,64;0,0;0,0
2461;616;1;7418041,930000001;1600000,0;140280,0
2462;616;2;2010784,0;10784,0;191,96
2463;616;3;0,0;0,0;0,0
2464;617;0;4499840,8999999985;0,0;0,0
2465;617;1;5949602,94;1600000,0;140280,0
2466;617;2;2513480,0;13480,0;239,94
2467;617;3;0,0;0,0;0,0
2468;618;0;4194722,6;0,0;0,0
2469;618;1;8830410,450000001;1600000,0;140280,0
2470;618;2;1099647,5;99647,5;1773,73
2471;618;3;0,0;0,0;0,0
2472;619;0;2921997,92;0,0;0,0
2473;619;1;6633803,6899999995;1600000,0;140280,0
2474;619;2;1508088,0;8088,0;143,97
2475;619;3;0,0;0,0;0,0
2476;620;0;4277016,75;0,0;0,0
2477;620;1;8055385,87;1600000,0;140280,0
2478;620;2;1633762,0;133762,0;2380,96
2479;620;3;0,0;0,0;0,0
2480;621;0;4604156,12;0,0;0,0
2481;621;1;10341318,299999997;1600000,0;140280,0
2482;621;2;2105039,5;105039,5;1869,7
2483;621;3;0,0;0,0;0,0
2484;622;0;4121575,26;0,0;0,0
2485;622;1;8888969,47;1600000,0;140280,0
2486;622;2;2010784,0;10784,0;191,96
2487;622;3;0,0;0,0;0,0
2488;623;0;5705727,19;0,0;0,0
2489;623;1;4650147,180000001;1600000,0;140280,0
2490;623;2;1508088,0;8088,0;143,97
2491;623;3;0,0;0,0;0,0
2492;624;0;4372614,65;0,0;0,0
2493;624;1;6627336,429999999;1600000,0;140280,0
2494;624;2;502696,0;2696,0;47,99
2495;624;3;0,0;0,0;0,0
2496;625;0;3121766,56;0,0;0,0
2497;625;1;8185478,540000001;1600000,0;140280,0
2498;625;2;1508088,0;8088,0;143,97
2499;625;3;0,0;0,0;0,0
2500;626;0;3584781,2699999996;0,0;0,0
2501;626;1;8953994,799999999;1600000,0;140280,0
2502;626;2;1123274,21;123274,20999999996;2194,28
2503;626;3;0,0;0,0;0,0
2504;627;0;3975093,36;0,0;0,0
2505;627;1;4993404,02;1600000,0;140280,0
2506;627;2;3110431,5;110431,5;1965,68
2507;627;3;0,0;0,0;0,0
2508;628;0;4713063,239999999;0,0;0,0
2509;628;1;9154311,18;1600000,0;140280,0
2510;628;2;2010784,0;10784,0;191,96
2511;628;3;0,0;0,0;0,0
2512;629;0;4249804,08;0,0;0,0
2513;629;1;8151610,08;1600000,0;140280,0
2514;629;2;628370,0;128370,0;2284,99
2515;629;3;0,0;0,0;0,0
2516;630;0;3837079,78;0,0;0,0
2517;630;1;8071674,239999999;1600000,0;140280,0
2518;630;2;1602343,5;102343,5;1821,71
2519;630;3;0,0;0,0;0,0
2520;631;0;4301961,8;0,0;0,0
2521;631;1;10486626,170000002;1600000,0;140280,0
2522;631;2;1131066,0;131066,0;2332,97
2523;631;3;0,0;0,0;0,0
2524;632;0;4343775,710000001;0,0;0,0
2525;632;1;11542296,81;1600000,0;140280,0
2526;632;2;2513480,0;13480,0;239,94
2527;632;3;0,0;0,0;0,0
2528;633;0;4303660,4799999995;0,0;0,0
2529;633;1;9287806,54;1600000,0;140280,0
2530;633;2;502696,0;2696,0;47,99
2531;633;3;0,0;0,0;0,0
2532;634;0;3892523,2000000007;0,0;0,0
2533;634;1;7517140,830000002;1600000,0;140280,0
2534;634;2;1508088,0;8088,0;143,97
2535;634;3;0,0;0,0;0,0
2536;635;0;4211991,77;0,0;0,0
2537;635;1;5489202,22;1600000,0;140280,0
2538;635;2;2010784,0;10784,0;191,96
2539;635;3;0,0;0,0;0,0
2540;636;0;3855761,6999999997;0,0;0,0
2541;636;1;6834244,149999999;1600000,0;140280,0
2542;636;2;1508088,0;8088,0;143,97
2543;636;3;0,0;0,0;0,0
2544;637;0;3689682,4099999997;0,0;0,0
2545;637;1;8006411,29;1600000,0;140280,0
2546;637;2;1131066,0;131066,0;2332,97
2547;637;3;0,0;0,0;0,0
2548;638;0;4763402,14;0,0;0,0
2549;638;1;8676543,85;1600000,0;140280,0
2550;638;2;2230713,5;230713,5;4106,7
2551;638;3;0,0;0,0;0,0
2552;639;0;4500100,63;0,0;0,0
2553;639;1;7994426,079999999;1600000,0;140280,0
2554;639;2;2010784,0;10784,0;191,96
2555;639;3;0,0;0,0;0,0
2556;640;0;4023011,2300000004;0,0;0,0
2557;640;1;9144135,590000002;1600000,0;140280,0
2558;640;2;1508088,0;8088,0;143,97
2559;640;3;0,0;0,0;0,0
