;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188
424;88348,82;45682,5;31418,5;52280,38;44290,13;9488,39;24255,08;20861,88;26985,98;121652,43;46625,05;36445,46;46195,88;195423,07;16400,46;502696,0;51777,69;102047,29;172824,22;9488,39;67298,43;301901,79;125674,0;62334,3;113106,6;13824,14;26391,54;58438,41;79741,41;59569,48;343592,72;144650,77;27396,93;240690,84;43724,06;36822,48;10789,11;40529,87;34937,37;44362,92;53914,15;121778,11;55296,56;32549,57;28905,02;271208,26;31669,85;12567,4;28905,02;24003,73;27899,63;39587,31;21113,23;99771,9;26466,94;120898,39;401665,46;18976,77;389589,4;138241,4;132209,05;68988,74;133482,98;88348,82;55924,93;180917,78;78008,37;54159,21;15080,88;62837,0;12567,4;125422,65;200324,36;33931,98;77055,38;52783,08;293448,79;28528,0;49012,86;125674,0;17720,03;101418,92;66217,63;23897,72;22118,62;238848,46;26391,54;39210,29;44739,94;24757,78;179952,6;119754,75;21741,6;17217,34;4147,24;31167,15;46373,71;11184,99;8545,83;5893,11;276293,38;25763,17;116499,8;17091,66;9299,88;27396,93;112352,56;125674,0;7163,42;13195,77;25386,15;32549,57;31795,52;30059,25;502696,0;125296,98;125674,0;37029,92;231617,18;46876,4;45242,64;314,19;103505,11;36822,48;329642,9;13070,1;324398,07;28150,98;489248,88;148043,97;90485,28;17091,66;119641,65;85458,32;175943,6;47127,75;24255,08;16463,29;65727,5;502696,0;37450,85;88097,47;83447,54;39964,33;27219,73;113734,97;29910,41;86338,04;50557,39;73142,27;66607,22;502696,0;147541,28;100539,2;34674,71;48761,51;198062,22;31795,52;65476,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
425;142137,29;37953,55;176823,32;125674,0;88474,5;502696,0;22118,62;44237,25;249337,22;106779,38;226989,87;11717,22;52406,06;35691,42;43985,9;43923,06;125674,0;502696,0;118435,63;52280,38;502696,0;26014,52;181473,26;50897,97;185180,64;502696,0;39587,31;44362,92;18976,77;19730,82;26391,54;18524,35;15080,88;147038,58;21050,4;64470,76;274918,16;15960,6;54291,17;11939,03;80180,01;17877,13;33052,26;44991,29;32800,91;87217,76;49012,86;35938,29;34560,35;31041,48;19605,14;27648,28;188762,35;52970,12;457579,03;325955,63;48540,33;24757,78;37953,55;10556,62;15709,25;222442,98;27648,28;63842,39;20233,51;60072,17;118435,63;223574,05;117128,17;15652,04;6786,4;28653,67;13572,79;27773,95;59946,5;168026,14;281384,09;25009,13;135304,4;92095,09;12441,73;10430,94;107576,94;15258,08;50620,43;109839,08;20359,19;17091,66;20987,56;146912,91;36005,6;69402,21;50557,39;65197,16;20107,84;43923,06;16588,97;19228,12;24883,45;18474,08;11562,01;74718,22;22244,3;152819,58;32457,86;125674,0;24380,76;37765,04;14955,21;182855,67;63775,48;213520,13;31669,85;207110,75;48887,19;131957,7;16400,46;59443,8;52531,73;117756,54;21238,91;25637,5;67698,27;502696,0;42528,08;374508,52;377,02;198954,51;44111,57;66759,37;502696,0;502696,0;160385,33;29784,74;20107,84;12693,07;69120,7;12064,7;26642,89;98025,72;74021,99;48133,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
426;67724,46;74147,66;35942,76;502696,0;75278,73;53160,1;19730,82;25944,14;98402,74;25436,42;11813,36;36068,44;56427,63;54291,17;16274,78;25386,15;177464,26;58061,39;22746,99;49138,53;125674,0;53411,45;100790,55;17845,71;39587,31;168403,16;450168,42;27773,95;301743,27;44111,57;58941,11;66607,22;25009,13;220118,01;27208,42;102047,29;151273,79;33806,31;142011,62;113357,95;61033,05;12456,81;98654,09;39335,96;142514,32;38833,27;14075,49;84578,6;46750,73;57307,34;28905,02;48133,14;163627,55;50269,6;11310,66;59820,82;21194,92;29533,39;81939,45;185871,85;187354,69;26466,94;8797,18;86966,41;44111,57;57181,67;85961,02;85206,97;32549,57;46069,57;157439,36;41849,44;158600,59;43985,9;29156,37;26768,56;192029,87;50395,27;228475,33;56553,3;8420,16;490882,64;12441,73;44111,57;301743,27;207236,43;125674,0;12693,07;125674,0;39210,29;305639,17;41598,09;220046,38;16130,26;41409,58;121149,74;9174,2;102549,98;4398,59;125674,0;81059,73;122532,15;28905,02;28905,02;62962,67;74533,47;95637,91;15834,92;16965,99;44111,57;69120,7;110404,61;182836,72;31921,2;15206,55;502696,0;67185,32;115117,38;476304,46;137990,05;139623,81;71759,85;201832,44;62585,65;110718,79;67989,63;192532,57;17720,03;7791,79;79802,99;19982,17;42980,51;39964,33;173681,47;104058,07;12316,05;14515,35;152572,11;116499,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
427;29156,37;265234,98;222065,96;145027,8;75150,9;54994,94;86966,41;57935,71;12567,4;192532,57;26517,21;502696,0;12190,38;50897,97;16211,95;436968,5;18222,73;14075,49;45242,64;182698,07;54291,17;134332,94;41723,77;158600,59;72980,15;19479,47;70595,48;29407,72;40718,38;90485,28;17334,49;13070,1;11562,01;39712,98;147792,62;2387,81;38581,92;36696,81;125674,0;19102,45;142514,32;502696,0;10933,64;107506,57;110844,47;246949,41;46373,71;62657,29;30790,13;62657,29;395747,43;11184,99;198439,25;11823,82;189265,04;50772,3;125674,0;22998,34;149300,71;70377,44;87469,1;28276,65;17971,38;202712,16;75404,4;23283,91;121526,76;23978,6;69497,72;42352,14;36445,46;134596,85;33052,26;27773,95;64345,09;24129,41;66858,57;85949,71;94129,83;203340,53;42540,65;11939,03;101167,57;21992,95;158682,72;166518,05;25763,17;72388,22;74524,68;16211,95;58061,39;131832,03;56804,65;10054,82;46625,05;48824,35;473076,47;55799,26;119390,3;50018,25;10305,27;11813,36;16211,95;19730,82;59569,48;21490,25;238819,56;249337,22;276105,78;62585,65;53914,15;23249,69;249085,87;502696,0;110970,14;74776,03;24920,65;289427,22;186248,87;385944,85;17468,69;23501,04;306770,23;162245,13;82442,14;6158,03;43659,15;73406,18;36445,46;81939,45;114436,86;39335,96;90222,16;33818,87;61033,05;30915,8;18864,66;502696,0;32926,59;59494,07;41472,42;307901,3;13824,14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
428;37953,55;20987,56;193663,63;131957,7;6535,05;72393,95;43430,42;20107,84;31292,83;91616,35;97271,68;125674,0;28276,65;32549,57;37702,2;502696,0;125674,0;502696,0;62837,0;100664,87;25134,8;125674,0;66230,2;18348,4;333359,08;87469,1;10179,59;105189,14;90698,93;30664,46;22181,46;71131,48;21929,16;125674,0;502696,0;225242,96;103618,21;63591,04;114111,99;22369,97;30161,76;64030,9;12119,16;14201,16;22948,07;62837,0;344481,68;31041,48;55924,93;36445,46;44111,57;115620,08;271078,82;59569,48;387955,64;596951,5;122280,8;25888,84;20937,29;43724,06;28905,02;119388,41;45493,99;86840,73;177357,43;66858,57;8671,51;66858,57;11687,68;117128,17;19102,45;150808,8;120521,37;53914,15;42370,83;289050,2;53537,12;89605,56;22872,67;125674,0;83196,19;71257,16;402156,8;44865,62;62948,85;45745,34;28779,35;118133,56;15960,6;98528,42;23878,06;30312,57;197810,88;72266,32;61932,15;79802,99;19479,47;26155,27;15395,07;158600,59;5341,15;121149,74;44739,94;24380,76;58689,76;20937,29;30538,78;15583,58;262817,01;37953,55;17498,76;26391,54;190521,78;48133,14;38154,63;65601,83;102424,31;68743,68;27145,58;226213,2;62837,0;35565,74;179336,8;250468,28;46625,05;84955,62;30927,04;46449,11;432318,56;66104,52;157922,15;241545,43;56301,95;502696,0;185871,85;103555,38;15834,92;31429,71;22623,0;18222,73;125674,0;81688,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
429;94632,52;436717,15;18474,08;13949,81;26265,87;33931,98;58438,41;32549,57;75404,4;447022,42;177439,12;18348,4;305639,17;16965,99;42741,73;418745,77;64345,09;138744,1;502696,0;26391,54;83573,21;211286,79;34937,37;158600,59;109839,08;87343,43;1734,3;242084,26;36068,44;211132,32;59946,5;8168,81;42100,79;119882,94;64923,19;74273,33;40090,01;31976,87;40844,05;78043,55;75278,73;156185,13;9299,88;125674,0;147918,3;502696,0;27522,61;77163,84;17720,03;59695,15;29030,69;71102,73;106822,9;35942,76;43608,88;53160,1;17079,1;17720,03;147038,58;5491,95;122029,45;81688,1;58689,76;86840,73;102157,88;39084,61;23501,04;10556,62;18524,35;30790,13;312551,24;111095,82;33931,98;13773,87;10456,08;36194,11;70377,44;105566,16;125674,0;441250,21;9425,55;35126,8;125674,0;31418,5;48364,38;76284,12;9488,39;334069,25;126264,67;83196,19;207236,43;43734,55;43357,53;74021,99;63214,02;85835,34;84955,62;36354,6;152693,91;125674,0;74021,99;40467,03;104183,75;43608,88;125674,0;271305,03;31795,52;62962,67;14568,13;124183,23;36319,79;64345,09;63185,12;60197,85;49264,21;111183,79;131957,7;131200,09;502696,0;107702,62;274472,02;11813,36;125674,0;43671,72;46876,4;132209,05;102047,29;43608,88;362725,45;5403,98;125674,0;30036,09;12441,73;41472,42;61077,56;135225,22;84038,2;80601,5;112352,56;125674,0;99282,46;39210,29;84578,6;26265,87;14129,78;10305,27;74311,04;88474,5;38456,24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
430;35314,39;71005,81;40341,35;218295,74;56678,97;76912,49;125674,0;34836,83;9362,71;27522,61;9249,61;129192,87;13195,77;147541,28;502696,0;29910,41;56678,97;67926,8;153950,65;256626,31;10053,92;343592,72;41472,42;144525,1;134848,2;14023,96;116876,82;46248,03;56553,3;96768,98;61551,17;11310,66;4021,57;26140,19;29860,14;484478,9;82190,8;77540,86;30919,57;66104,52;138241,4;88474,5;445262,98;22945,56;7163,42;56624,7;38079,22;10807,96;442138,71;39335,96;4147,24;61328,91;118133,56;62837,0;41095,4;25951,68;10305,27;114237,67;71500,46;24255,08;15080,88;26997,82;41723,77;13132,93;81688,1;628,37;81618,94;13197,27;21364,58;8420,16;23501,04;30487,26;90011,65;12818,75;113860,64;64093,74;16161,68;198439,25;43860,23;502696,0;31042,11;48761,51;31795,52;196443,54;110593,12;7414,77;40379,06;111472,84;125674,0;12190,38;46122,36;96517,63;29533,39;203340,53;91239,32;445059,89;11310,66;27625,7;303125,69;9802,57;100287,85;74961,02;78637,14;10807,96;84829,95;334041,49;26391,54;103304,03;7414,77;7690,62;163376,2;26768,56;125674,0;90736,63;76539,88;161365,42;32147,41;267936,97;24820,62;93452,44;7917,46;20359,19;71389,83;33115,1;20736,21;109839,08;61454,59;73393,62;502696,0;28905,02;108961,49;42729,16;41095,4;227218,59;173430,12;39084,61;15395,07;166965,45;25511,82;12190,38;59695,15;75473,16;118761,93;380540,87;114111,99;37953,55;11184,99;200663,68;240037,34;31544,17;22495,65;102298,64;101481,76;187631,28;18159,89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
431;94255,5;67724,46;37325,18;38079,22;35063,05;31544,17;32947,95;158851,94;12567,4;79048,95;74248,2;34811,7;31669,85;62082,96;52280,38;61033,05;22621,32;122657,82;190521,78;37953,55;16840,32;99659,48;39461,64;180593,54;49012,86;125674,0;79551,64;94004,15;18637,45;64973,46;15878,91;63968,07;67612,61;502696,0;250065,42;27648,28;187354,69;50897,97;48761,51;8922,85;17091,66;59255,29;95782,44;34434,68;278240,98;391977,21;54958,5;66984,24;9048,53;8420,16;14201,16;25511,82;271078,82;50772,3;200663,68;229732,07;113106,6;11939,03;37702,2;39802,97;246321,04;68890,82;27396,93;40935,79;26920,16;10933,64;14075,49;44111,57;24380,76;26517,21;39587,31;103806,72;66759,37;13824,14;502696,0;45368,31;34309,0;18851,1;14568,13;31825,68;93752,8;171042,31;58061,39;233125,27;165335,46;138492,75;20987,56;53160,1;63716,72;19605,14;9362,71;15080,88;118259,23;44237,25;31041,48;72269,46;502696,0;38468,53;26079,87;62900,47;11184,99;51274,99;87092,08;11939,03;102424,31;13321,44;151273,79;231994,2;11750,52;154654,42;81228,13;44520,01;21615,93;8860,02;112101,21;254489,85;38833,27;32549,57;125296,98;9174,2;409571,57;43860,23;89131,77;101449,49;22181,46;40365,18;14075,49;10807,96;199821,66;69497,72;24503,92;20107,84;92621,74;58597,35;33906,85;228404,15;46778,92;3644,55;46750,73;69497,72;167900,46;32549,57;40467,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
432;67361,26;21831,06;31669,85;56427,63;213520,13;153573,63;201832,44;17720,03;44971,31;64973,46;39461,64;27625,7;99910,83;182855,67;38833,27;276105,78;22244,3;56301,95;125674,0;39766,94;97523,02;125674,0;312551,24;42100,79;50143,93;49138,53;32298,22;16337,62;52800,67;21741,6;302622,99;502696,0;32423,89;13196,03;51777,69;27484,9;35251,56;64596,44;8168,81;9928,25;207594,22;125674,0;34686,02;59569,48;125674,0;178331,41;101167,57;23626,71;86962,64;199821,66;65197,16;117756,54;26991,57;53914,15;48761,51;13070,1;47881,79;86178,43;17720,03;29030,69;221239,12;596951,5;125674,0;24883,45;16588,97;502696,0;62208,63;47881,79;41472,42;26920,16;14075,49;331150,99;125674,0;205602,66;111702,87;163376,2;33554,96;37199,5;61328,91;502696,0;153699,3;13698,47;73066,86;25386,15;26391,54;502696,0;16211,95;20296,35;70126,09;106068,86;51532,99;194543,35;16211,95;42729,16;25134,8;8168,81;24317,92;76912,49;31795,52;59494,07;344221,09;12567,4;20170,68;39398,8;29533,39;228868,8;33680,63;67109,92;54668,19;50772,3;93325,51;187354,69;289427,22;110404,61;125674,0;131957,7;76284,12;102801,33;81688,1;36099,04;19102,45;55296,56;43985,9;69402,21;71144,05;166497,31;157092,5;159857,33;18725,43;220809,22;115368,73;6082,62;47655,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
433;301743,27;45158,29;17971,38;17091,66;64030,9;148043,97;56268,02;113106,6;10053,92;81185,4;52783,08;25009,13;32549,57;66732,89;125674,0;23283,91;24757,78;8860,02;15960,6;85458,32;61768,77;26517,21;16086,27;42352,14;80934,06;55924,93;438099,56;48133,14;33931,98;502696,0;5026,96;43106,18;18725,43;14075,49;26991,57;13949,81;16714,64;59443,8;11310,66;9551,22;6974,91;40467,03;54668,19;151939,87;37029,92;72136,88;49641,23;56930,32;466753,24;13572,79;502696,0;79413,38;48761,51;90887,44;6622,39;45996,68;15960,6;71131,48;37702,2;68046,19;309032,37;105251,98;112729,58;466753,24;502696,0;127362,04;125674,0;3518,87;62962,67;13824,14;43219,29;147666,95;30915,8;233681,13;176823,32;22872,67;29992,1;32322,72;259339,61;18725,43;91113,65;5781,0;158851,94;67738,29;16840,32;94758,2;37073,83;23249,69;117612,01;16274,78;20736,21;12167,76;92998,76;39210,29;98654,09;161684,63;140588,99;86178,43;190019,09;238277,9;435584,83;156185,13;125674,0;27773,95;106948,57;130952,31;294956,88;24003,73;373176,38;85458,32;157922,15;13447,12;20359,19;166518,05;15080,88;18010,32;143959,57;34434,68;28025,3;112729,58;18976,77;26391,54;43594,97;12567,4;52531,73;292569,07;141257,58;117612,01;167088,55;235387,4;139060,79;329519,74;11184,99;46485,91;194794,7;68115,31;11562,01;43608,88;25637,5;374508,52;86589,39;27219,73;94381,17;10807,96;40592,7;65350,48;31950,1;21490,35;271208,26;19165,29;64093,74;317703,87;10682,29;4649,94;26720,3;68366,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
434;30790,13;368224,82;109085,03;48133,14;88223,15;62900,47;23249,69;38079,22;237398,19;188511,0;67612,61;28653,67;62962,67;247954,8;49138,53;47944,63;31418,5;27899,63;71005,81;50395,27;27396,93;43294,69;29407,72;10807,96;26391,54;22244,3;11939,03;104309,42;31976,87;160988,39;178959,78;32926,59;17217,34;8583,53;23815,22;13195,77;226213,2;18524,35;52406,06;24129,41;79741,41;125674,0;30224,6;159480,31;25386,15;335119,12;196423,62;177954,38;76786,81;259139,79;7917,46;18976,77;17594,36;14452,51;106822,9;205225,64;39712,98;203089,18;11562,01;11939,03;12064,7;115620,08;67109,92;26014,52;52952,74;11310,66;334069,25;110833,13;36445,46;301743,27;23083,8;107093,1;90736,63;119641,65;63528,21;116429,42;80619,87;39712,98;19165,29;237461,02;12190,38;60072,17;22621,32;236055,99;20987,56;79174,62;502696,0;47504,77;72799,18;175943,6;17971,38;95009,54;13949,81;15080,88;28905,02;67738,29;28658,69;66481,55;74172,07;67109,92;67738,29;19730,82;41472,42;12818,75;45242,64;48133,14;502696,0;163627,55;63591,04;35942,76;24081,44;20484,86;28779,35;271707,19;13321,44;403413,54;36005,6;100160,92;368727,52;165638,33;14075,49;9425,55;38707,59;60449,19;112352,56;92244,72;84829,95;56176,28;19982,17;176446,3;221688,94;41723,77;66732,89;187631,28;29876,48;251348,0;44111,57;11184,99;95763,59;15583,58;138241,4;55422,23;354163,16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
435;34560,35;138367,07;96517,63;21113,23;148443,62;39210,29;49012,86;99785,16;15709,25;26265,87;96531,46;16463,29;227934,76;233627,97;25763,17;167774,79;200663,68;85081,3;45368,31;59946,5;32675,24;70817,3;273009,17;502696,0;116424,39;222317,31;16161,68;22621,32;13949,81;27396,93;14201,16;445314,11;107199,92;165009,96;194794,7;81637,83;9676,9;165386,98;27648,28;15457,9;176823,32;43234,09;35188,72;14578,18;23283,91;128941,52;203089,18;69372,05;15583,58;19102,45;31921,2;39335,96;116499,8;25009,13;52406,06;40781,21;431690,19;125674,0;125674,0;246949,41;18474,08;165386,98;118510,58;73267,94;62459,98;110844,47;74147,66;10456,08;21113,23;125674,0;68618,0;102047,29;50772,3;16840,32;237272,51;31987,69;29784,74;280378,69;50395,27;106320,2;22244,3;25637,5;502696,0;24883,45;66858,57;20107,84;4398,59;365962,69;45996,68;39712,98;78671,92;73066,86;100287,85;16211,95;47655,58;502696,0;28025,3;27773,95;303125,69;125674,0;40215,68;65350,48;70188,93;15608,71;12146,39;169632,25;47881,79;34674,71;196443,54;30161,76;438099,56;42100,79;51777,69;64973,46;10807,96;24820,62;123160,52;58438,41;27396,93;61831,61;38958,94;59066,78;15709,25;10556,62;17657,2;39210,29;40749,79;28905,02;12567,4;28276,65;25260,47;56553,3;12064,7;45996,68;23501,04;137306,59;253790,54;67612,61;34560,35;89354,21;125674,0;116122,78;99910,83;256626,31;30664,46;12190,38;236631,57;56176,28;13197,03;36354,6;69083,0;65350,48;14361,64;29533,39;11813,36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
436;502696,0;96517,63;292694,75;43985,9;401665,46;184489,43;43073,44;51777,69;54919,54;19228,12;60323,52;96637,02;51115,07;119138,95;22621,32;157972,22;9676,9;92998,76;254489,85;51903,36;24757,78;66759,37;33303,61;367294,83;46373,71;225836,18;50583,79;28025,3;125674,0;67109,92;119388,41;188882,3;145016,49;20233,51;236141,45;67801,12;236895,49;40844,05;45368,31;49389,88;259139,79;66355,87;192783,92;20512,42;445011,63;38456,24;169282,88;13070,1;154076,32;115745,75;16211,95;136356,29;17217,34;280630,04;29533,39;15583,58;96517,63;67926,8;7414,77;32046,87;72639,57;12693,07;107325,6;108961,49;37702,2;126135,22;58438,41;42729,16;54039,82;125674,0;7791,79;84704,28;21929,16;12567,4;22621,32;52657,41;43483,2;7289,09;37702,2;62962,67;100287,85;175943,6;13195,77;33258,77;21490,35;49012,86;19353,8;7791,79;22118,62;117253,84;68366,66;16714,64;7414,77;68869,35;502696,0;74776,03;134332,94;15960,6;15709,25;125674,0;29332,31;19450,56;125674,0;304131,08;22118,62;281384,09;227934,76;33806,31;11559,49;43483,2;15080,88;12567,4;74021,99;9425,55;29910,41;74147,66;78609,09;9739,74;16337,62;114614,69;8758,47;58815,43;101449,49;40193,25;12818,75;17217,34;90610,95;502696,0;314,19;13070,1;22684,16;490882,64;24408,4;136908,0;8797,18;17079,1;24255,08;30915,8;201329,75;25393,98;98402,74;94107,81;58597,35;14703,86;29142,54;125674,0;18725,43;74414,09;13824,14;7791,79;12316,05;109210,71;17468,69;20233,51;88223,15;51114,13;64030,9;25134,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
437;10807,96;62837,0;18524,35;271208,26;502696,0;62547,95;11184,99;236055,99;502696,0;80557,03;18725,43;10789,11;20422,03;17343,01;157439,36;31041,48;68349,06;73142,27;387201,59;20610,54;82819,17;402031,13;125674,0;18725,43;13196,03;79048,95;49012,86;45682,5;502696,0;148546,67;57684,37;132209,05;32423,89;19102,45;35565,74;85709,67;50646,62;36905,55;22623,53;17720,03;74273,33;14578,18;42100,79;113609,3;41723,77;58815,43;61077,56;10807,96;88474,5;89354,21;96768,98;121526,76;69402,21;339758,4;89605,56;135350,9;18554,51;41472,42;134094,16;95637,91;32800,91;48887,19;37953,55;32549,57;21364,58;100413,53;10933,64;178582,75;158600,59;314,19;42428,8;83070,51;16211,95;224328,09;44237,25;113609,3;109713,4;76409,79;435963,11;107702,62;150808,8;14075,49;41091,31;10027,94;25009,13;107233,89;54039,82;16463,29;135979,27;30790,13;30036,09;29156,37;20861,88;33177,94;14248,6;39335,96;7414,77;125674,0;48007,47;43985,9;94129,83;15834,92;30086,36;249337,22;57636,11;94185,75;83070,51;242131,07;42041,9;44865,62;331150,99;10933,64;27899,63;16123,97;22872,67;40969,72;118133,56;47504,77;36005,6;103797,3;55572,97;150808,8;15960,6;95009,54;71759,85;30790,13;521547,1;76880,87;87971,8;61065,0;12190,38;60449,19;31041,48;490756,97;48007,47;213520,13;78923,27;69372,05;27484,9;17498,76;20107,84;184615,11;9802,57;40341,35;42346,8;106320,2;63842,39;12316,05;339758,4;103052,68;84730,96;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
438;17091,66;103429,7;56678,97;31544,17;153447,95;67361,26;53413,96;30161,76;66607,22;48947,97;41975,12;107953,97;76284,12;98025,72;57636,11;52406,06;156087,11;244058,91;87469,1;168026,14;63591,04;14578,18;70000,42;59255,29;22746,99;119578,81;17217,34;115997,1;22395,11;28276,65;13824,14;502696,0;16965,99;455635,88;164632,94;67612,61;97020,33;105006,91;85835,34;35063,05;58564,08;92095,09;22178,39;6032,35;114111,99;85081,3;25260,47;476304,46;26517,21;10807,96;64923,19;31795,52;16331,34;44237,25;15457,9;37953,55;103548,26;98402,74;115863,89;9186,77;198439,25;9362,71;106779,38;63716,72;259339,61;83447,54;130631,84;88600,17;76661,14;15206,55;30927,04;16463,29;20987,56;150934,47;17845,71;157922,15;23501,04;114111,99;26014,52;122406,48;223699,72;25511,82;2262,13;218924,11;13195,77;55510,21;29438,43;83447,54;10456,08;179952,6;52783,08;28905,02;87354,2;52531,73;74172,07;12190,38;42352,14;62962,67;163627,55;502696,0;67486,94;10053,92;182730,0;133340,11;31167,15;44991,29;110970,14;39084,61;227218,59;47002,08;100160,92;56176,28;14703,86;50897,97;150934,47;78738,52;46876,4;11687,68;125674,0;121401,08;394333,59;35063,05;28276,65;83975,35;10556,62;13949,81;21113,23;125674,0;39210,29;12441,73;284274,59;63339,7;27271,26;400284,26;19353,8;249247,86;319588,98;19730,82;255118,22;20422,03;69874,74;92873,09;35817,09;144022,4;206859,4;69007,59;20484,86;94569,69;83321,86;86413,44;44237,25;31732,69;39335,96;28025,3;17343,01;441744,11;311269,36;101670,27;37944,52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
439;125674,0;26265,87;22998,34;44488,6;240037,34;62837,0;369230,21;81436,75;32172,54;157218,17;45368,31;25116,21;159480,31;66267,9;202712,16;11184,99;40090,01;9676,9;37827,87;40467,03;124794,28;121401,08;153950,65;50269,6;6283,7;46545,18;58061,39;71382,83;83573,21;10179,59;20987,56;136356,29;17367,93;77540,86;15041,92;150808,8;24255,08;55422,23;38833,27;12064,7;26768,56;16463,29;229553,61;36068,44;9991,08;102801,33;10493,78;16331,34;34560,35;226989,87;31869,48;54159,21;104137,5;64729,42;125422,65;302371,64;66607,22;117882,21;37827,87;4272,92;59946,5;53034,43;103806,72;23878,06;50897,97;66858,57;14201,16;100287,85;82190,8;110718,79;502696,0;37702,2;11059,31;61065,0;245441,32;125674,0;18851,1;84201,58;37199,5;124417,26;329519,74;31987,69;55422,23;61907,95;18976,77;53788,47;40969,72;75027,38;105943,18;41158,24;81618,94;103178,35;12567,4;24632,1;173744,31;192515,63;90610,95;258574,26;180342,19;88851,52;107137,09;60449,19;24255,08;192783,92;502696,0;49012,86;9048,53;22998,34;502696,0;33680,63;93501,46;35954,69;20736,21;444508,94;32800,91;105189,14;135656,29;22872,67;224202,42;15868,23;12567,4;93501,46;22872,67;57810,04;247954,8;502696,0;220118,01;71005,81;67863,96;112729,58;66355,87;91490,67;31732,69;201078,4;56301,95;16086,27;11562,01;37827,87;32172,54;37199,5;23501,04;235764,42;445011,63;76786,81;78923,27;37073,83;13196,03;242927,84;10556,62;61831,61;30487,26;293448,79;6786,4;193663,63;125674,0;27019,91;177326,01;11564,52;124919,96;57810,04;12944,42;39974,39;14955,21;59820,82;90610,95;21992,95;24506,43;;;;;;;;;;;;;;;;;;;;;;
440;28905,02;38958,94;293825,81;8797,18;15332,23;117612,01;24883,45;278240,98;229732,07;24380,76;237272,51;69083,0;61831,61;36948,16;154579,02;125674,0;15206,55;61705,93;126679,39;11562,01;173681,47;71005,81;66607,22;119578,81;75404,4;34309,0;24317,92;90861,05;30224,6;22244,3;103681,05;109210,71;113860,64;62837,0;54919,54;502696,0;16274,78;17594,36;62837,0;83321,86;212514,73;367294,83;101167,57;8168,81;14646,0;114111,99;13773,87;42037,95;171293,66;218760,73;18348,4;246321,04;47756,12;28528,0;89737,8;26391,54;3141,85;14378,99;445314,11;9551,22;53034,43;39335,96;7588,51;23752,39;40781,21;9488,39;95671,57;9551,22;94758,2;31544,17;36445,46;6158,03;134345,51;17079,1;165889,68;184489,43;71382,83;12441,73;43985,9;77289,51;51526,34;82567,82;12190,38;211132,32;85019,72;50018,25;382941,25;107576,94;20484,86;75278,73;65853,18;223311,39;226590,22;124919,96;36696,81;114823,87;86966,41;21113,23;38953,15;7405,97;57433,02;16123,97;22118,62;79551,64;52783,08;17498,76;63591,04;96768,98;27019,91;138744,1;22621,32;65350,48;66984,24;473076,47;100539,2;101293,24;125674,0;125674,0;118435,63;23283,91;325955,63;56176,28;125674,0;10682,29;46876,4;37953,55;114237,67;21113,23;502696,0;157218,17;70377,44;502696,0;35188,72;20484,86;16840,32;362725,45;71389,83;57810,04;64345,09;40467,03;59255,29;62900,47;44237,25;148546,67;56678,97;79396,17;11939,03;170790,97;15206,55;94381,17;7917,46;125674,0;13547,66;178582,75;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
